15.0882665721	13.5905707196
15.0727476446	13.5876030275
15.0572287171	13.5846353355
15.0417097896	13.5816676434
15.0261908621	13.5786999514
15.0106719346	13.5757322593
14.9951530071	13.5727645673
14.9796340796	13.5697968752
14.9641151521	13.5668291831
14.9485962246	13.5638614911
14.9330772971	13.560893799
14.9175583696	13.557926107
14.9020394421	13.5549584149
14.8865205146	13.5519907228
14.8710015871	13.5490230308
14.8554826596	13.5460553387
14.8399637321	13.5430876467
14.8244448046	13.5401199546
14.8089258771	13.5371522626
14.7934069496	13.5341845705
14.7778880221	13.5312168784
14.7623690946	13.5282491864
14.7468501671	13.5252814943
14.7313312396	13.5223138023
14.7158123121	13.5193461102
14.7002933847	13.5163784181
14.6847744572	13.5134107261
14.6692555297	13.510443034
14.6537366022	13.507475342
14.6382176747	13.5045076499
14.6226987472	13.5015399579
14.6071798197	13.4985722658
14.5916608922	13.4956045737
14.5761419647	13.4926368817
14.5606230372	13.4896691896
14.5451041097	13.4867014976
14.5295851822	13.4837338055
14.5140662547	13.4807661134
14.4985473272	13.4777984214
14.4830283997	13.4748307293
14.4675094722	13.4718630373
14.4519905447	13.4688953452
14.4364716172	13.4659276532
14.4209526897	13.4629599611
14.4054337622	13.459992269
14.3899148347	13.457024577
14.3743959072	13.4540568849
14.3588769797	13.4510891929
14.3433580522	13.4481215008
14.3278391247	13.4451538087
14.3123201972	13.4421861167
14.2968012697	13.4392184246
14.2812823422	13.4362507326
14.2657634147	13.4332830405
14.2502444872	13.4303153485
14.2347255597	13.4273476564
14.2192066322	13.4243799643
14.2036877047	13.4214122723
14.1881687772	13.4184445802
14.1726498497	13.4154768882
14.1571309222	13.4125091961
14.1416119947	13.409541504
14.1260930672	13.406573812
14.1105741397	13.4036061199
14.0950552122	13.4006384279
14.0795362847	13.3976707358
14.0640173572	13.3947030438
14.0484984297	13.3917353517
14.0329795022	13.3887676596
14.0174605747	13.3857999676
14.0019416472	13.3828322755
13.9864227197	13.3798645835
13.9709037922	13.3768968914
13.9553848647	13.3739291993
13.9398659372	13.3709615073
13.9243470098	13.3679938152
13.9088280823	13.3650261232
13.8933091548	13.3620584311
13.8777902273	13.3590907391
13.8622712998	13.356123047
13.8467523723	13.3531553549
13.8312334448	13.3501876629
13.8157145173	13.3472199708
13.8001955898	13.3442522788
13.7846766623	13.3412845867
13.7691577348	13.3383168946
13.7536388073	13.3353492026
13.7381198798	13.3323815105
13.7226009523	13.3294138185
13.7070820248	13.3264461264
13.6915630973	13.3234784344
13.6760441698	13.3205107423
13.6605252423	13.3175430502
13.6450063148	13.3145753582
13.6294873873	13.3116076661
13.6139684598	13.3086399741
13.5984495323	13.305672282
13.5829306048	13.3027045899
13.5674116773	13.2997368979
13.5518927498	13.2967692058
13.5363738223	13.2938015138
13.5208548948	13.2908338217
13.5053359673	13.2878661297
13.4898170398	13.2848984376
13.4742981123	13.2819307455
13.4587791848	13.2789630535
13.4432602573	13.2759953614
13.4277413298	13.2730276694
13.4122224023	13.2700599773
13.3967034748	13.2670922852
13.3811845473	13.2641245932
13.3656656198	13.2611569011
13.3501466923	13.2581892091
13.3346277648	13.255221517
13.3191088373	13.252253825
13.3035899098	13.2492861329
13.2880709823	13.2463184408
13.2725520548	13.2433507488
13.2570331273	13.2403830567
13.2415141998	13.2374153647
13.2259952723	13.2344476726
13.2104763448	13.2314799805
13.1949574173	13.2285122885
13.1794384898	13.2255445964
13.1639195623	13.2225769044
13.1484006349	13.2196092123
13.1328817074	13.2166415203
13.1173627799	13.2136738282
13.1018438524	13.2107061361
13.0863249249	13.2077384441
13.0708059974	13.204770752
13.0552870699	13.20180306
13.0397681424	13.1988353679
13.0242492149	13.1958676758
13.0087302874	13.1928999838
12.9932113599	13.1899322917
12.9776924324	13.1869645997
12.9621735049	13.1839969076
12.9466545774	13.1810292156
12.9311356499	13.1780615235
12.9156167224	13.1750938314
12.9000977949	13.1721261394
12.8845788674	13.1691584473
12.8690599399	13.1661907553
12.8535410124	13.1632230632
12.8380220849	13.1602553711
12.8225031574	13.1572876791
12.8069842299	13.154319987
12.7914653024	13.151352295
12.7759463749	13.1483846029
12.7604274474	13.1454169109
12.7449085199	13.1424492188
12.7293895924	13.1394815267
12.7138706649	13.1365138347
12.6983517374	13.1335461426
12.6828328099	13.1305784506
12.6673138824	13.1276107585
12.6517949549	13.1246430664
12.6362760274	13.1216753744
12.6207570999	13.1187076823
12.6052381724	13.1157399903
12.5897192449	13.1127722982
12.5742003174	13.1098046062
12.5586813899	13.1068369141
12.5431624624	13.103869222
12.5276435349	13.10090153
12.5121246074	13.0979338379
12.4966056799	13.0949661459
12.4810867524	13.0919984538
12.4655678249	13.0890307617
12.4500488974	13.0860630697
12.4345299699	13.0830953776
12.4190110424	13.0801276856
12.4034921149	13.0771599935
12.3879731874	13.0741923015
12.37245426	13.0712246094
12.3569353325	13.0682569173
12.341416405	13.0652892253
12.3258974775	13.0623215332
12.31037855	13.0593538412
12.2948596225	13.0563861491
12.279340695	13.053418457
12.2638217675	13.050450765
12.24830284	13.0474830729
12.2327839125	13.0445153809
12.217264985	13.0415476888
12.2017460575	13.0385799968
12.18622713	13.0356123047
12.1707082025	13.0326446126
12.155189275	13.0296769206
12.1396703475	13.0267092285
12.12415142	13.0237415365
12.1086324925	13.0207738444
12.093113565	13.0178061523
12.0775946375	13.0148384603
12.06207571	13.0118707682
12.0465567825	13.0089030762
12.031037855	13.0059353841
12.0155189275	13.0029676921
12.0	13.0
12.0	13.0
11.9547738693	12.959798995
11.9095477387	12.9195979899
11.864321608	12.8793969849
11.8190954774	12.8391959799
11.7738693467	12.7989949749
11.7286432161	12.7587939698
11.6834170854	12.7185929648
11.6381909548	12.6783919598
11.5929648241	12.6381909548
11.5477386935	12.5979899497
11.5025125628	12.5577889447
11.4572864322	12.5175879397
11.4120603015	12.4773869347
11.3668341709	12.4371859296
11.3216080402	12.3969849246
11.2763819095	12.3567839196
11.2311557789	12.3165829146
