26.429754633	15.2335793413
26.4069566629	15.2207885194
26.3840522548	15.208070519
26.3610422802	15.1954202082
26.3379340726	15.1828338458
26.3147334378	15.1703070525
26.2914368539	15.1578272584
26.2680663525	15.1454036451
26.2446203765	15.1330240205
26.2211525095	15.1206654496
26.1975737931	15.1083547152
26.1739379124	15.0960713997
26.1502491292	15.0838074487
26.126511524	15.0715543546
26.1027356572	15.059310608
26.0789228676	15.0470620724
26.0550830957	15.0348001055
26.0312190036	15.0225185696
26.0073330161	15.0102122772
25.9834331777	14.9978690613
25.9595246058	14.9854792893
25.9356154995	14.9730270547
25.9116296979	14.9604818988
25.8877181024	14.9478797132
25.8638226409	14.9352039684
25.8399354576	14.9224093252
25.8160688159	14.909505016
25.7922203373	14.896474401
25.7683970857	14.8832988907
25.7445992407	14.8699692368
25.7208291279	14.8564653701
25.6971480036	14.8427925079
25.6734310317	14.8288925716
25.6497448147	14.8147754706
25.6260862145	14.8004208941
25.6024423499	14.7858072236
25.5788260577	14.7709282342
25.5552387034	14.7557726783
25.5316707636	14.7403256686
25.5081190859	14.7245778891
25.4845454793	14.7085322403
25.4610828503	14.69217736
25.4375913104	14.6754953637
25.4141045065	14.6584904346
25.3906206594	14.6411588295
25.3671296826	14.6234773742
25.3436591509	14.6054433733
25.320148295	14.5869999807
25.29660037	14.5681171553
25.2730065585	14.5487405964
25.2493143478	14.5287852903
25.2255613652	14.5082041302
25.201702492	14.4868799547
25.1777431602	14.4646844316
25.1537335505	14.4414889461
25.1296883078	14.4170773637
25.1057447606	14.3912553001
25.082064308	14.3637730996
25.0588682676	14.3343448204
25.0364205643	14.3026456885
25.0150273532	14.268338482
24.9949750418	14.2311022202
24.9764299182	14.1906041547
24.9594972494	14.146727465
24.9440560936	14.0995129133
24.9299159726	14.0493525316
24.9165701116	13.9965400217
24.9039495975	13.9416751787
24.8919629738	13.8851862249
24.8807950219	13.8273499278
24.8706556269	13.7683213679
24.8617450412	13.7082098758
24.8542218549	13.6471257823
24.848178098	13.5851725915
24.8436655454	13.5225141722
24.8406602336	13.4593679406
24.8392879731	13.3960787507
24.8394597216	13.3328936086
24.8411640458	13.2701075546
24.8443758771	13.2080117305
24.8490628657	13.1468650823
24.8551338099	13.0868702376
24.8625243764	13.0280604861
24.8709700128	12.9704959618
24.8801096373	12.9141226358
24.8897604322	12.8589156251
24.8999207516	12.8051758697
24.9110651206	12.7533728053
24.9237046339	12.7040199795
24.9380770835	12.6576822562
24.954029724	12.6147402341
24.9711540886	12.5754144331
24.9891879495	12.5396213299
25.0080887782	12.5070616462
25.0280197113	12.4772705288
25.0490825612	12.449870538
25.0713601198	12.4245128327
25.0948155259	12.4009449503
25.1194003896	12.3788910525
25.1448999884	12.3581553697
25.1709817026	12.3385669896
25.1973308756	12.3199234665
25.2236090094	12.3020558307
25.2495462805	12.2848033066
25.274972308	12.2680565421
25.2998151761	12.2517358885
25.3240645869	12.2358016135
25.3477664055	12.2202316489
25.3709945497	12.2050228258
25.3938246711	12.1901711685
25.4163515049	12.175698559
25.4386402186	12.161561945
25.4606889273	12.147798229
25.4825803643	12.1343842979
25.5043503632	12.1213050212
25.5260283338	12.1085498869
25.5476365588	12.0960977916
25.5691939226	12.0839317306
25.5907151127	12.0720246813
25.6121960574	12.0603649474
25.6336329901	12.0489176243
25.6550724085	12.0376911353
25.6764638815	12.0266654354
25.6978885079	12.0158034575
25.7193136971	12.0050993421
25.7407238386	11.9945441749
25.7621244789	11.9841191924
25.783469735	11.9738273031
25.804893323	11.963633603
25.8264101829	11.9535647602
25.8478136198	11.9435670877
25.8691980618	11.9336525306
25.8905557968	11.9238113615
25.9118829837	11.9140360432
25.9330791442	11.9043342621
25.9543169697	11.8946682535
25.9755057823	11.8850463745
25.9966466278	11.8754561692
26.0177138466	11.8659048299
26.0387050347	11.8563742349
26.0596218942	11.8468688324
26.0804503075	11.8373773516
26.1011816626	11.8278945032
26.1218084037	11.8184159567
26.142208951	11.8089086926
26.1626048318	11.7994255759
26.1828711369	11.7899321292
26.203002831	11.780426845
26.2229916667	11.7709045719
26.2428309692	11.7613616695
26.2625144401	11.7517946758
26.2820400918	11.74219449
26.3013941702	11.7325704499
26.3205758411	11.7229132302
26.3395739626	11.7132140927
26.3583986361	11.7034818949
26.3770387859	11.6937104937
26.3955731375	11.6838808852
26.4138228149	11.6740144811
26.4318778991	11.6640977622
26.4497448141	11.6541385767
26.4674140964	11.6441281092
26.4848837548	11.6340655575
26.502154183	11.6239479294
26.5192130815	11.6137682585
26.5360838012	11.6035398297
26.5527493115	11.5932545521
26.5692000139	11.5829020257
26.5854694553	11.5724980217
26.6015388243	11.5620339377
26.6174260651	11.5515041624
26.6330946687	11.5409187555
26.6485684673	11.5302715803
26.6638482594	11.5195631178
26.678931765	11.5087970033
26.6938287732	11.4979635346
26.708536764	11.4870680511
26.723057935	11.4761105471
26.7373945914	11.465091084
26.7515501582	11.4540046519
26.7655249737	11.4428621263
26.7793227428	11.4316581429
26.792946098	11.4203929817
26.8063977303	11.4090669657
26.8196803805	11.3976804567
26.8327968309	11.3862338517
26.8457498974	11.3747275793
26.858539627	11.3631663852
26.8711749853	11.3515414534
26.8836554512	11.3398584063
26.8959839224	11.3281177483
26.9081657636	11.3163222163
26.9201986046	11.304467624
26.9320881663	11.2925570681
26.9438373127	11.2805911034
26.9554393812	11.2685635081
26.9669171485	11.2564878704
26.9782628418	11.2443585992
26.9894597644	11.2321660498
27.0005510523	11.219932908
